gene_id	gene_short_name	halflife_160412_r1	halflife_160412_r2
YOL085W-A	YOL085W-A	NA	NA
YOL086C	ADH1	14.8723494	NA
YOL086W-A	MHF1	7.155860453	NA
YOL087C	DUF1	2.114541325	2.895553651
YOL088C	MPD2	3.819734362	4.631158194
YOL089C	HAL9	1.446201794	0.866095606
YOL090W	MSH2	3.085828518	2.869174466
YOL091W	SPO21	NA	NA
YOL092W	YOL092W	5.510784819	5.790418079
YOL093W	TRM10	3.565293485	3.692969613
YOL094C	RFC4	2.388605604	3.630555289
YOL095C	HMI1	0.828532631	0.885226165
YOL096C	COQ3	3.379574628	5.162602442
YOL097C	WRS1	7.840234662	7.986497698
YOL097W-A	YOL097W-A	NA	2.758238728
YOL098C	YOL098C	4.438236307	4.676788052
YOL099C	YOL099C	NA	NA
YOL100W	PKH2	3.458908061	4.595217273
YOL101C	IZH4	NA	NA
YOL102C	TPT1	4.517750287	7.891093434
YOL103W	ITR2	3.659839574	4.320909619
YOL104C	NDJ1	NA	NA
YOL105C	WSC3	3.506411009	1.955459723
YOL106W	YOL106W	7.198672021	8.177558901
YOL107W	YOL107W	2.101933489	2.989995978
YOL108C	INO4	1.55106696	4.339559864
YOL109W	ZEO1	8.290338484	10.09037055
YOL110W	SHR5	6.966225135	8.582175633
YOL111C	MDY2	5.964853805	5.409465355
YOL112W	MSB4	2.231807638	3.870327656
YOL113W	SKM1	2.35791236	3.117688836
YOL114C	YOL114C	NA	NA
YOL115W	PAP2	1.337329028	1.618692628
YOL116W	MSN1	3.217408912	2.33950093
YOL117W	RRI2	2.470554759	3.921952647
YOL118C	YOL118C	2.837076136	NA
YOL119C	MCH4	4.76156523	4.962668093
YOL120C	RPL18A	18.91433466	17.455183
YOL121C	RPS19A	15.22800702	12.73131869
YOL122C	SMF1	3.37793724	4.447639543
YOL123W	HRP1	4.338095735	4.935296279
YOL124C	TRM11	3.680530813	3.671693185
YOL125W	TRM13	3.199147755	3.248438653
YOL126C	MDH2	2.021983349	3.938955349
YOL127W	RPL25	21.69414115	17.50747345
YOL128C	YGK3	1.138299468	1.824922124
YOL129W	VPS68	6.870905673	6.620810438
YOL130W	ALR1	2.726082997	3.264329821
YOL131W	YOL131W	NA	NA
YOL132W	GAS4	NA	NA
YOL133W	HRT1	12.78768859	7.528735108
YOL134C	YOL134C	8.287532999	NA
YOL135C	MED7	2.56757609	5.727660043
YOL136C	PFK27	1.276418207	1.546579787
YOL137W	BSC6	2.146129698	2.824197554
YOL138C	RTC1	3.415005668	2.873674366
YOL139C	CDC33	9.111721818	8.916982705
YOL140W	ARG8	6.384523794	7.908653828
YOL141W	PPM2	1.314260516	1.822967848
YOL142W	RRP40	3.801109543	3.594004788
YOL143C	RIB4	20.79581934	20.21021559
YOL144W	NOP8	2.236729442	3.796788607
YOL145C	CTR9	3.019769633	3.19899481
YOL146W	PSF3	5.587559766	6.253521522
YOL147C	PEX11	7.568476006	7.96396388
YOL148C	SPT20	1.59539394	1.523793047
YOL149W	DCP1	2.549521628	3.432902396
YOL150C	YOL150C	NA	NA
YOL151W	GRE2	NA	NA
YOL152W	FRE7	3.833065693	1.700914501
YOL153C	YOL153C	NA	NA
YOL154W	ZPS1	13.79015356	13.49583241
YOL155C	HPF1	7.123805044	7.513397602
YOL155W-A	YOL155W-A	4.386980341	NA
YOL156W	HXT11	1.489812732	7.951353672
YOL157C	IMA2	5.278743645	6.987755257
YOL158C	ENB1	4.14757173	4.52943328
YOL159C	YOL159C	2.936439886	3.792868051
YOL159C-A	YOL159C-A	1.156685181	NA
YOL160W	YOL160W	NA	NA
YOL161C	PAU20	8.299681983	1.762917517
YOL162W	YOL162W	5.767666075	NA
YOL163W	YOL163W	NA	NA
YOL164W	BDS1	4.856318456	5.430428944
YOL164W-A	YOL164W-A	NA	NA
YOL165C	AAD15	8.476584067	NA
YOL166C	YOL166C	NA	NA
YOL166W-A	YOL166W-A	NA	NA
YOR001W	RRP6	3.021076112	3.803228393
YOR002W	ALG6	4.652714447	4.472274398
YOR003W	YSP3	2.817981144	NA
YOR004W	UTP23	3.216754155	3.035305448
YOR005C	DNL4	2.504387261	3.335936376
YOR006C	TSR3	2.016377792	3.15885808
YOR007C	SGT2	16.36293179	15.99173877
YOR008C	SLG1	3.18307828	3.362305748
YOR008C-A	YOR008C-A	NA	NA
YOR008W-B	YOR008W-B	NA	NA
YOR009W	TIR4	2.896877455	2.818301957
YOR010C	TIR2	NA	NA
YOR011W	AUS1	3.707977984	4.394469712
YOR011W-A	YOR011W-A	NA	NA
YOR012W	YOR012W	NA	7.20456538
YOR013W	IRC11	4.005581418	NA
YOR014W	RTS1	3.865559651	5.175723314
YOR015W	YOR015W	3.145640523	4.212412853
YOR016C	ERP4	4.682988643	4.575337078
YOR017W	PET127	2.392011175	4.400041298
YOR018W	ROD1	1.894594011	2.938592956
YOR019W	YOR019W	2.673317776	3.227047059
YOR020C	HSP10	26.31591738	NA
YOR020W-A	YOR020W-A	6.606728504	8.53824698
YOR021C	SFM1	9.319418421	9.426039285
YOR022C	YOR022C	3.307023913	3.852449989
YOR023C	AHC1	2.144909084	3.171143374
YOR024W	YOR024W	NA	NA
YOR025W	HST3	1.297683403	2.187650275
YOR026W	BUB3	2.660652224	4.404732336
YOR027W	STI1	10.10434425	NA
YOR028C	CIN5	5.144711519	3.587941609
YOR029W	YOR029W	NA	NA
YOR030W	DFG16	1.538213205	1.713242284
YOR031W	CRS5	NA	NA
YOR032C	HMS1	2.257126315	5.399480932
YOR032W-A	YOR032W-A	NA	NA
YOR033C	EXO1	2.079559729	2.076466452
YOR034C	AKR2	2.314508612	3.399216629
YOR034C-A	YOR034C-A	NA	4.897031017
YOR035C	SHE4	2.362307612	3.272195435
YOR036W	PEP12	4.046675942	4.112804952
YOR037W	CYC2	4.427813017	3.344063454
YOR038C	HIR2	1.387444601	0.846106393
YOR039W	CKB2	4.480395194	5.527610368
YOR040W	GLO4	6.978537138	6.844440814
YOR041C	YOR041C	NA	NA
YOR042W	CUE5	8.424085295	10.49108722
YOR043W	WHI2	2.282344283	2.683971118
YOR044W	IRC23	1.506267789	3.293998758
YOR045W	TOM6	8.982334935	13.39807786
YOR046C	DBP5	6.851815329	8.168550955
YOR047C	STD1	2.727084288	2.103087828
YOR048C	RAT1	4.816775161	5.699444407
YOR049C	RSB1	2.526886001	1.847450408
YOR050C	YOR050C	NA	NA
YOR051C	ETT1	6.187447014	6.955501204
YOR052C	YOR052C	7.7885593	20.82165074
YOR053W	YOR053W	NA	NA
YOR054C	VHS3	2.259893351	4.325163808
YOR055W	YOR055W	NA	NA
YOR056C	NOB1	3.529180742	3.282767138
YOR057W	SGT1	4.059601438	4.640417909
YOR058C	ASE1	1.892866826	2.859792403
YOR059C	YOR059C	2.896144428	2.505481242
YOR060C	SLD7	3.186698619	NA
YOR061W	CKA2	3.938695978	4.368851969
YOR062C	YOR062C	NA	5.778004823
YOR063W	RPL3	10.35666273	10.06537583
YOR064C	YNG1	1.389167541	2.702696725
YOR065W	CYT1	3.125398005	4.298679101
YOR066W	MSA1	1.245154802	NA
YOR067C	ALG8	4.068449173	4.949473585
YOR068C	VAM10	NA	NA
YOR069W	VPS5	2.512540135	3.252853626
YOR070C	GYP1	1.9827564	2.419587157
YOR071C	NRT1	6.248012401	5.138724883
YOR072W	YOR072W	NA	NA
YOR072W-A	YOR072W-A	NA	NA
YOR072W-B	YOR072W-B	NA	NA
YOR073W	SGO1	1.177140771	1.627194349
YOR073W-A	YOR073W-A	NA	4.269451598
YOR074C	CDC21	7.615552872	6.123784216
YOR075W	UFE1	2.948643065	3.452272096
YOR076C	SKI7	1.446629263	2.108606786
YOR077W	RTS2	1.944886546	4.174432313
YOR078W	BUD21	1.675533841	1.937728589
YOR079C	ATX2	2.086630625	2.331526579
YOR080W	DIA2	2.623337604	3.365531805
YOR081C	TGL5	2.193471831	2.941920876
YOR082C	YOR082C	NA	NA
YOR083W	WHI5	3.644004879	NA
YOR084W	LPX1	3.260398544	5.175349914
YOR085W	OST3	5.36966645	6.360601486
YOR086C	TCB1	4.370102886	5.005747561
YOR087W	YVC1	2.997221536	3.570542591
YOR089C	VPS21	3.352146541	3.619716331
YOR090C	PTC5	4.384035215	4.750641983
YOR091W	TMA46	3.587999941	3.630241106
YOR092W	ECM3	2.092153342	1.697203134
YOR093C	YOR093C	1.831063263	1.836401233
YOR094W	ARF3	2.192184205	2.426135146
YOR095C	RKI1	5.011559088	4.676136033
YOR096W	RPS7A	18.82292661	16.29661198
YOR097C	YOR097C	2.307768484	4.034935708
YOR098C	NUP1	2.374955202	2.412552178
YOR099W	KTR1	6.835951086	7.234154237
YOR100C	CRC1	NA	NA
YOR101W	RAS1	4.543490808	4.588654806
YOR102W	YOR102W	6.594193945	5.487749067
YOR103C	OST2	4.516020819	5.242055129
YOR104W	PIN2	3.053611935	3.585416478
YOR105W	YOR105W	2.850725794	NA
YOR106W	VAM3	1.956030435	2.622816266
YOR107W	RGS2	1.598695484	1.349197993
YOR108C-A	YOR108C-A	5.035252804	6.481016952
YOR108W	LEU9	5.624457076	5.849633758
YOR109W	INP53	3.387335896	4.83645435
YOR110W	TFC7	2.395551393	4.065332326
YOR111W	YOR111W	4.541606789	9.100817599
YOR112W	CEX1	2.969867232	2.825883614
YOR113W	AZF1	1.971091767	1.174013647
YOR114W	YOR114W	1.840649428	3.255797134
YOR115C	TRS33	3.909403027	4.321669196
YOR116C	RPO31	2.32225276	2.557122045
YOR117W	RPT5	4.927546858	5.71025264
YOR118W	RTC5	2.646112574	3.724572611
YOR119C	RIO1	1.980766199	2.26222914
YOR120W	GCY1	9.308151514	NA
YOR121C	YOR121C	8.740991162	NA
YOR122C	PFY1	17.19501252	17.94938463
YOR123C	LEO1	4.16560755	3.932600301
YOR124C	UBP2	3.966007184	4.876504432
YOR125C	CAT5	3.558161789	5.090276163
YOR126C	IAH1	8.903177373	10.16058451
YOR127W	RGA1	2.826169716	3.181467038
YOR128C	ADE2	1.602869596	3.312432862
YOR129C	AFI1	1.825652868	1.261036907
YOR130C	ORT1	5.755943389	6.936315662
YOR131C	YOR131C	4.071450082	5.748251762
YOR132W	VPS17	4.234383482	6.508589931
YOR134W	BAG7	NA	NA
YOR135C	IRC14	6.197565011	6.564370386
YOR136W	IDH2	6.657209601	8.644325032
YOR137C	SIA1	1.888690994	1.942703644
YOR138C	RUP1	3.124383412	3.256860123
YOR139C	YOR139C	NA	NA
YOR140W	SFL1	1.217807685	1.138741757
YOR141C	ARP8	3.407203711	3.128776022
YOR142W	LSC1	8.346765284	10.20505886
YOR143C	THI80	2.56016357	2.333931616
YOR144C	ELG1	1.969763752	1.493134876
YOR145C	PNO1	2.863497065	2.421026126
YOR146W	YOR146W	3.128451767	2.875363982
YOR147W	MDM32	1.245461917	2.194000514
YOR148C	SPP2	3.118301334	NA
YOR149C	SMP3	3.99030299	4.084033415
YOR150W	MRPL23	8.578343071	8.33176117
YOR151C	RPB2	4.897058623	4.881297708
YOR152C	YOR152C	2.271767182	5.526604859
YOR153W	PDR5	4.347972904	4.778780395
YOR154W	SLP1	1.674304794	1.826634881
YOR155C	ISN1	5.769819901	6.596227249
YOR156C	NFI1	1.784986286	2.183182102
YOR157C	PUP1	6.008134589	7.673712285
YOR158W	PET123	3.899965073	6.036531654
YOR159C	SME1	3.340147235	4.480736165
YOR160W	MTR10	1.648212836	2.942377924
YOR161C	PNS1	3.261266574	5.981044206
YOR161C-C	YOR161C-C	NA	NA
YOR161W-A	YOR161W-A	NA	4.509275111
YOR161W-B	YOR161W-B	4.016154264	6.300246905
YOR162C	YRR1	3.360268015	6.136074288
YOR163W	DDP1	7.892022914	11.119675
YOR164C	GET4	8.688980467	10.50091577
YOR165W	SEY1	5.132937867	6.479561206
YOR166C	SWT1	2.934016493	2.998975783
YOR167C	RPS28A	23.10774293	12.3752332
YOR168W	GLN4	5.32136735	6.347922581
YOR169C	YOR169C	5.651197697	5.80869144
YOR170W	YOR170W	4.021843504	3.021057513
YOR171C	LCB4	4.010496501	5.557434265
YOR172W	YRM1	1.598229235	0.919242289
YOR173W	DCS2	2.715379269	NA
YOR174W	MED4	3.075373392	4.450315943
YOR175C	ALE1	4.803414448	5.363906455
YOR176W	HEM15	5.918277421	9.149673712
YOR177C	MPC54	NA	NA
YOR178C	GAC1	1.59610922	3.272164145
YOR179C	SYC1	3.113387457	3.07712357
YOR180C	DCI1	NA	3.32639587
YOR181W	LAS17	3.549466943	3.749535998
YOR182C	RPS30B	19.11238584	14.52097814
YOR183W	FYV12	NA	NA
YOR184W	SER1	8.262497373	10.68899545
YOR185C	GSP2	16.98695176	NA
YOR186C-A	YOR186C-A	NA	NA
YOR186W	YOR186W	NA	NA
YOR187W	TUF1	9.812664286	11.07949922
YOR188W	MSB1	2.46975286	2.816543241
YOR189W	IES4	7.731527083	7.933948796
YOR190W	SPR1	NA	NA
YOR191W	ULS1	2.191890941	2.514083745
YOR192C	THI72	2.999958828	2.479067833
YOR192C-C	YOR192C-C	11.35896616	7.595450268
YOR193W	PEX27	4.653712014	4.431441413
YOR194C	TOA1	3.522260658	4.076846436
YOR195W	SLK19	1.809057199	3.040199015
YOR196C	LIP5	2.6215	3.562943452
YOR197W	MCA1	9.295811299	11.36234717
YOR198C	BFR1	8.821211956	9.404553518
YOR199W	YOR199W	7.800435382	NA
YOR200W	YOR200W	3.826552236	5.523965876
YOR201C	MRM1	3.662006262	3.606258166
YOR202W	HIS3	NA	NA
YOR203W	YOR203W	NA	NA
YOR204W	DED1	4.265205152	4.521315489
YOR205C	GEP3	3.270706455	2.573024295
YOR206W	NOC2	3.791921415	3.641054433
YOR207C	RET1	3.78782747	3.983176067
YOR208W	PTP2	3.60517684	3.88457425
YOR209C	NPT1	5.287443256	6.514798696
YOR210W	RPB10	4.95209422	3.782609524
YOR211C	MGM1	1.686437053	2.982758436
YOR212W	STE4	2.25394978	3.245003569
YOR213C	SAS5	2.250775408	2.014904949
YOR214C	YOR214C	NA	NA
YOR215C	AIM41	6.083932841	6.947925803
YOR216C	RUD3	4.763293986	4.519512981
YOR217W	RFC1	3.326851651	4.640508518
YOR218C	YOR218C	4.636808882	6.78682117
YOR219C	STE13	2.250121087	2.852431092
YOR220W	RCN2	7.529334829	12.10405772
YOR221C	MCT1	2.254507029	4.027171041
YOR222W	ODC2	9.590030031	10.51328808
YOR223W	YOR223W	5.062068258	5.511919122
YOR224C	RPB8	7.572520312	6.467864368
YOR225W	YOR225W	3.719238732	4.234170897
YOR226C	ISU2	4.667504028	4.294136109
YOR227W	HER1	3.479308921	5.251396376
YOR228C	YOR228C	2.810981765	6.239291769
YOR229W	WTM2	2.579377241	3.391205637
YOR230W	WTM1	9.695872428	12.97177464
YOR231C-A	YOR231C-A	2.597822101	1.128991358
YOR231W	MKK1	3.176108579	3.967440629
YOR232W	MGE1	7.904852006	10.21079987
YOR233W	KIN4	1.391871978	1.593786503
YOR234C	RPL33B	6.032212149	10.02933096
YOR235W	IRC13	NA	NA
YOR236W	DFR1	7.264223205	7.388363346
YOR237W	HES1	NA	NA
YOR238W	YOR238W	5.450273119	5.324362549
YOR239W	ABP140	6.541033379	9.540570256
YOR241W	MET7	2.919082411	3.812515298
YOR242C	SSP2	1.928886737	NA
YOR243C	PUS7	5.169547477	5.951330189
YOR244W	ESA1	2.549692993	2.512661175
YOR245C	DGA1	3.253922866	3.797582339
YOR246C	ENV9	4.616579945	5.821004012
YOR247W	SRL1	9.278101894	9.430637012
YOR249C	APC5	1.801716375	2.9097595
YOR250C	CLP1	3.185337511	4.109477775
YOR251C	TUM1	11.11796924	13.1925662
YOR252W	TMA16	3.6770433	5.02196223
YOR253W	NAT5	14.13991235	9.984355969
YOR254C	SEC63	4.116326127	4.669161238
YOR255W	OSW1	NA	NA
YOR256C	TRE2	3.0831682	4.308320936
YOR257W	CDC31	4.395082178	5.982245793
YOR258W	HNT3	2.780271212	4.364775865
YOR259C	RPT4	4.880257832	5.512524931
YOR260W	GCD1	4.626468169	4.865524189
YOR261C	RPN8	5.738781013	7.133353159
YOR262W	YOR262W	4.54997428	6.331571055
YOR263C	YOR263C	NA	NA
YOR264W	DSE3	2.034775911	2.048183394
YOR265W	RBL2	3.80026095	9.366393345
YOR266W	PNT1	2.785932672	4.311927548
YOR267C	HRK1	3.454444612	4.910439493
YOR268C	YOR268C	3.14577288	NA
YOR269W	PAC1	1.672008472	1.32189903
YOR270C	VPH1	3.758264732	4.181933279
YOR271C	FSF1	7.284639478	8.085744817
YOR272W	YTM1	4.120253401	4.29037058
YOR273C	TPO4	3.976093105	5.519268842
YOR274W	MOD5	2.256132481	2.958153207
YOR275C	RIM20	2.839804911	4.53154406
YOR276W	CAF20	10.57672013	7.636151505
YOR277C	YOR277C	6.535599214	9.092495096
YOR278W	HEM4	4.872968924	8.667951074
YOR279C	RFM1	2.458482831	3.115647774
YOR280C	FSH3	7.448510193	10.77686528
YOR281C	PLP2	5.484451296	5.275917568
YOR282W	YOR282W	3.299786746	NA
YOR283W	YOR283W	2.635262901	3.925616278
YOR284W	HUA2	2.174937137	3.287385429
YOR285W	RDL1	11.27130304	22.77817621
YOR286W	RDL2	7.10770831	11.04573626
YOR287C	RRP36	1.740287602	1.831507319
YOR288C	MPD1	4.149927014	4.625560541
YOR289W	YOR289W	13.55010755	NA
YOR290C	SNF2	2.106889484	3.333339014
YOR291W	YPK9	2.742198449	2.873834923
YOR292C	YOR292C	4.689767301	2.479794221
YOR293C-A	YOR293C-A	NA	NA
YOR293W	RPS10A	16.64569206	12.57678179
YOR294W	RRS1	3.356161125	3.492464222
YOR295W	UAF30	2.5344585	3.136046419
YOR296W	YOR296W	2.531417096	2.416104132
YOR297C	TIM18	1.704720851	3.265929553
YOR298C-A	MBF1	7.790520135	4.007851379
YOR298W	MUM3	5.423189264	NA
YOR299W	BUD7	2.729733072	2.975543432
YOR300W	YOR300W	1.729302399	NA
YOR301W	RAX1	2.45758897	2.656590275
YOR302W	YOR302W	4.127801259	5.419159474
YOR303W	CPA1	5.891294371	6.321107059
YOR304C-A	YOR304C-A	NA	NA
YOR304W	ISW2	2.229989419	2.094441984
YOR305W	RRG7	1.532178614	3.247205928
YOR306C	MCH5	1.310410344	2.280742667
YOR307C	SLY41	1.763137287	2.196974979
YOR308C	SNU66	0.874515876	2.853712863
YOR309C	YOR309C	3.161681031	5.283494303
YOR310C	NOP58	5.902711828	5.278827617
YOR311C	DGK1	3.034625642	3.223548059
YOR312C	RPL20B	13.85540901	13.29030372
YOR313C	SPS4	NA	1.565084995
YOR314W	YOR314W	NA	NA
YOR314W-A	YOR314W-A	NA	NA
YOR315W	SFG1	1.477779317	1.852494622
YOR316C	COT1	3.722566749	4.025794464
YOR316C-A	YOR316C-A	NA	NA
YOR317W	FAA1	4.926123754	6.71230626
YOR318C	YOR318C	NA	NA
YOR319W	HSH49	3.424455473	4.791606005
YOR320C	GNT1	3.778250922	4.588048735
YOR321W	PMT3	4.808007802	5.072540079
YOR322C	LDB19	1.428261034	2.916244477
YOR323C	PRO2	12.16735142	12.53337824
YOR324C	FRT1	2.070068327	2.61713158
YOR325W	YOR325W	2.506422373	2.093139792
YOR326W	MYO2	4.376313369	5.875516601
YOR327C	SNC2	5.508480309	5.326559815
YOR328W	PDR10	4.037166874	5.772915249
YOR329C	SCD5	2.617832412	3.060304294
YOR329W-A	YOR329W-A	NA	NA
YOR330C	MIP1	1.701443726	1.163766839
YOR331C	YOR331C	NA	NA
YOR332W	VMA4	20.62650292	22.84655045
YOR333C	YOR333C	NA	NA
YOR334W	MRS2	1.081893629	1.26065972
YOR335C	ALA1	9.092832277	9.549562268
YOR335W-A	YOR335W-A	8.53714621	NA
YOR336W	KRE5	4.431811789	5.067797396
YOR337W	TEA1	1.669671809	2.444226974
YOR338W	YOR338W	1.181518097	NA
YOR339C	UBC11	1.483355609	2.845153961
YOR340C	RPA43	3.745284879	4.948284805
YOR341W	RPA190	5.800372209	6.241467444
YOR342C	YOR342C	1.116919709	1.380008552
YOR343C	YOR343C	NA	NA
YOR344C	TYE7	1.56588343	1.264276576
YOR345C	YOR345C	NA	NA
YOR346W	REV1	2.301743063	3.632947589
YOR347C	PYK2	6.780890778	10.02813044
YOR348C	PUT4	1.86479906	2.439764508
YOR349W	CIN1	2.285999641	1.755479106
YOR350C	MNE1	2.151122399	4.812700073
YOR351C	MEK1	NA	NA
YOR352W	TFB6	2.569637501	4.138058519
YOR353C	SOG2	2.116082877	1.794485486
YOR354C	MSC6	4.834639517	5.544515968
YOR355W	GDS1	2.78789368	3.773713172
YOR356W	CIR2	3.730310683	6.537775781
YOR357C	SNX3	7.087788572	5.300134632
YOR358W	HAP5	3.942412493	6.818668586
YOR359W	VTS1	0.804325528	0.65472255
YOR360C	PDE2	1.289441476	1.473927775
YOR361C	PRT1	6.82240642	7.716901464
YOR362C	PRE10	7.430764	8.561614608
YOR363C	PIP2	1.822702138	2.873122501
YOR364W	YOR364W	NA	NA
YOR365C	YOR365C	NA	NA
YOR366W	YOR366W	NA	NA
YOR367W	SCP1	5.768430908	8.06686245
YOR368W	RAD17	2.329791242	3.369791943
YOR369C	RPS12	11.80223946	15.88836459
YOR370C	MRS6	2.680898392	4.047941266
YOR371C	GPB1	2.080296251	2.07453296
YOR372C	NDD1	1.232313442	1.447180326
YOR373W	NUD1	2.171587613	2.592848438
YOR374W	ALD4	7.387319336	16.95571318
YOR375C	GDH1	8.741287259	9.612177636
YOR376W	YOR376W	NA	NA
YOR376W-A	YOR376W-A	NA	NA
YOR377W	ATF1	3.298126441	5.018936331
YOR378W	YOR378W	1.727260829	3.6540036
YOR379C	YOR379C	1.971647349	2.438899794
YOR380W	RDR1	2.419357272	3.921337263
YOR381W	FRE3	NA	NA
YOR381W-A	YOR381W-A	NA	NA
YOR382W	FIT2	NA	2.934149387
YOR383C	FIT3	NA	3.91172402
YOR384W	FRE5	3.588793992	2.64760251
YOR385W	YOR385W	2.235308056	6.196035956
YOR386W	PHR1	1.801664979	6.660518729
YOR387C	YOR387C	4.148604563	1.420313844
YOR388C	FDH1	NA	NA
YOR389W	YOR389W	3.443473593	4.248764225
YOR390W	YOR390W	2.104722193	1.815386647
YOR391C	HSP33	NA	NA
YOR392W	YOR392W	NA	NA
YOR394C-A	YOR394C-A	NA	NA
YPL001W	HAT1	2.460106486	1.761806993
YPL002C	SNF8	3.843672379	5.942542353
YPL003W	ULA1	4.930238668	4.476496852
YPL004C	LSP1	8.162545108	11.21247794
YPL005W	AEP3	2.376882592	1.4837903
YPL006W	NCR1	3.461857343	5.545643252
YPL007C	TFC8	2.329858646	2.755912828
YPL008W	CHL1	1.113903714	1.808064633
YPL009C	TAE2	4.389034392	4.483824135
YPL010W	RET3	7.942030246	10.34298964
YPL011C	TAF3	2.241800075	2.278907754
YPL012W	RRP12	3.47282992	4.006757946
YPL013C	MRPS16	4.169723166	4.724047771
YPL014W	YPL014W	4.083841667	4.015827858
YPL015C	HST2	5.00949934	5.550946097
YPL016W	SWI1	1.696935354	1.731770206
YPL017C	IRC15	1.729712029	1.360861938
YPL018W	CTF19	1.708346656	1.977251633
YPL019C	VTC3	4.524379768	5.9543784
YPL020C	ULP1	2.01716737	3.846399992
YPL021W	ECM23	NA	NA
YPL022W	RAD1	2.458959241	2.920572515
YPL023C	MET12	4.634994991	3.987865363
YPL024W	RMI1	3.086379447	5.241088119
YPL025C	YPL025C	NA	NA
YPL026C	SKS1	2.741198893	1.921819008
YPL027W	SMA1	NA	NA
YPL028W	ERG10	7.954325144	8.916197041
YPL029W	SUV3	3.644440718	4.172449919
YPL030W	TRM44	1.86383224	2.809176923
YPL031C	PHO85	6.380403424	7.382567056
YPL032C	SVL3	3.023705891	2.562356528
YPL033C	SRL4	NA	NA
YPL034W	YPL034W	2.283538149	2.992551433
YPL035C	YPL035C	2.64089469	4.867891232
YPL036W	PMA2	6.644649791	8.372537459
YPL037C	EGD1	14.56779503	18.72054244
YPL038W	MET31	2.053615055	3.573121351
YPL038W-A	YPL038W-A	NA	NA
YPL039W	YPL039W	2.590610256	2.054319706
YPL040C	ISM1	4.178799835	4.742256533
YPL041C	YPL041C	2.682086482	4.002595166
YPL042C	SSN3	1.530564607	1.250081023
YPL043W	NOP4	3.127089669	3.859581669
YPL044C	YPL044C	3.432622306	3.25423152
YPL045W	VPS16	2.217258168	2.503529224
YPL046C	ELC1	2.842071294	2.797178013
YPL047W	SGF11	4.328935539	5.530025327
YPL048W	CAM1	20.95911013	19.25609736
YPL049C	DIG1	4.341900968	4.286007307
YPL050C	MNN9	2.995011643	3.971943839
YPL051W	ARL3	2.013976061	3.443727756
YPL052W	OAZ1	0.781888602	2.133687769
YPL053C	KTR6	3.326550976	4.211426461
YPL054W	LEE1	1.163984913	NA
YPL055C	LGE1	2.866902092	2.511868619
YPL056C	LCL1	NA	4.682448783
YPL057C	SUR1	1.397741999	1.887469237
YPL058C	PDR12	3.059227693	3.951595808
YPL059W	GRX5	7.909662735	10.90588985
YPL060W	MFM1	1.89471027	2.298546663
YPL061W	ALD6	3.582085051	4.446310928
YPL062W	YPL062W	NA	NA
YPL063W	TIM50	7.768404129	8.786152299
YPL064C	CWC27	3.930047602	4.336863444
YPL065W	VPS28	2.903268194	4.713599485
YPL066W	RGL1	1.414760664	2.468500025
YPL067C	YPL067C	6.904069055	8.411569804
YPL068C	YPL068C	NA	NA
YPL069C	BTS1	1.307988969	2.233429563
YPL070W	MUK1	4.152121422	2.510674752
YPL071C	YPL071C	3.782521369	4.373829875
YPL072W	UBP16	3.133991378	1.893610862
YPL073C	YPL073C	2.549427136	1.682724797
YPL074W	YTA6	1.75645157	2.125899334
YPL075W	GCR1	1.590130456	1.644639996
YPL076W	GPI2	2.08082164	2.302253799
YPL077C	YPL077C	1.652339388	2.163339242
YPL078C	ATP4	7.377232998	8.568077258
YPL079W	RPL21B	14.63339773	11.98613445
YPL080C	YPL080C	3.454151442	3.036620695
YPL081W	RPS9A	3.033332926	2.878927587
YPL082C	MOT1	1.469750393	1.660808964
YPL083C	SEN54	4.43521585	6.975901635
YPL084W	BRO1	3.162340945	4.613771689
YPL085W	SEC16	4.214751717	5.683412999
YPL086C	ELP3	4.501701341	5.156343678
YPL087W	YDC1	4.785825193	4.990285693
YPL088W	YPL088W	3.956583853	6.277277276
YPL089C	RLM1	1.490166362	4.526806009
YPL090C	RPS6A	14.83988423	14.08251383
YPL091W	GLR1	9.07438723	10.00460575
YPL092W	SSU1	2.316265943	2.138488997
YPL093W	NOG1	3.063288168	2.751207266
YPL094C	SEC62	6.626127532	6.72389217
YPL095C	EEB1	3.163201247	4.005071253
YPL096C-A	ERI1	5.195607966	3.50200088
YPL096W	PNG1	3.261630089	3.467031444
YPL097W	MSY1	2.624653844	4.706692893
YPL098C	MGR2	8.056341486	8.574821028
YPL099C	AIM43	4.572127159	9.005838756
YPL100W	ATG21	2.343817984	2.205906439
YPL101W	ELP4	3.920411156	5.078120578
YPL102C	YPL102C	NA	NA
YPL103C	FMP30	3.37408954	3.105873398
YPL104W	MSD1	4.542020633	5.269198583
YPL105C	SYH1	2.731382449	3.083052449
YPL106C	SSE1	17.86348249	15.41854126
YPL107W	YPL107W	3.932720845	3.571844946
YPL108W	YPL108W	2.187809511	1.426790035
YPL109C	YPL109C	2.691786747	2.422255646
YPL110C	GDE1	3.699498261	4.52193424
YPL111W	CAR1	3.417070782	3.539024914
YPL112C	PEX25	3.278054848	4.019812182
YPL113C	YPL113C	NA	5.591484457
YPL114W	YPL114W	NA	NA
YPL115C	BEM3	2.050696163	3.110817386
YPL116W	HOS3	1.687289392	3.160077701
YPL117C	IDI1	4.896304731	6.741678646
YPL118W	MRP51	5.472724493	7.058572429
YPL119C	DBP1	NA	NA
